agent_id,frame,decision,sim,stored_label,used_packet_agent,used_packet_ts,local_backbone,local_embedding_dim,used_packet_model_name,used_packet_model_version,cross_agent_reuse,heavy_label,heavy_confidence,heavy_latency_ms,heavy_detector_mode
agent_1,1,heavy,,,,,resnet18,256,,,0,Person,0.8810703704062958,226.1023000028217,opencv_hog
agent_1,2,skipped,0.9887726902961732,Person,agent_1,1776424411.3946917,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,3,skipped,0.974673628807068,Person,agent_1,1776424411.3946917,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,4,skipped,0.9654608368873596,Person,agent_1,1776424411.3946917,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,5,skipped,0.9622143507003784,Person,agent_1,1776424411.3946917,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,6,skipped,0.952290177345276,Person,agent_1,1776424411.3946917,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,7,skipped,0.9531333446502686,Person,agent_1,1776424411.3946917,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,8,skipped,0.9672986268997192,Person,agent_1,1776424411.3946917,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,9,skipped,0.965076208114624,Person,agent_1,1776424411.3946917,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,10,skipped,0.9671624898910522,Person,agent_1,1776424411.3946917,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,11,skipped,0.9583795070648192,Person,agent_1,1776424411.3946917,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,12,skipped,0.9557102918624878,Person,agent_1,1776424411.3946917,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,13,skipped,0.9552943706512452,Person,agent_1,1776424411.3946917,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,14,skipped,0.9493408203125,Person,agent_1,1776424411.3946917,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,15,skipped,0.9542069435119628,Person,agent_1,1776424411.3946917,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,16,skipped,0.9519720077514648,Person,agent_1,1776424411.3946917,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,17,skipped,0.950822114944458,Person,agent_1,1776424411.3946917,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,18,skipped,0.9849411249160768,Person,agent_1,1776424411.3946917,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,19,skipped,0.9843920469284058,Person,agent_1,1776424411.3946917,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,20,skipped,0.986608386039734,Person,agent_1,1776424411.3946917,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,21,skipped,0.9805328845977784,Person,agent_1,1776424411.3946917,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,22,skipped,0.980682909488678,Person,agent_1,1776424411.3946917,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,23,skipped,0.9782207012176514,Person,agent_1,1776424411.3946917,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,24,skipped,0.97791850566864,Person,agent_1,1776424411.3946917,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,25,skipped,0.9773379564285278,Person,agent_1,1776424411.3946917,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,26,skipped,0.9890215992927552,Person,agent_1,1776424411.3946917,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,27,skipped,0.9879071712493896,Person,agent_1,1776424411.3946917,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,28,skipped,0.9881006479263306,Person,agent_1,1776424411.3946917,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,29,skipped,0.986230969429016,Person,agent_1,1776424411.3946917,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,30,skipped,0.985784113407135,Person,agent_1,1776424411.3946917,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,31,skipped,0.9870259165763856,Person,agent_1,1776424411.3946917,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,32,skipped,0.98502379655838,Person,agent_1,1776424411.3946917,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,33,skipped,0.98594331741333,Person,agent_1,1776424411.3946917,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,34,skipped,0.9923250079154968,Person,agent_1,1776424411.3946917,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,35,skipped,0.9905872344970704,Person,agent_1,1776424411.3946917,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,36,skipped,0.9901468753814696,Person,agent_1,1776424411.3946917,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
