agent_id,frame,decision,sim,stored_label,used_packet_agent,used_packet_ts,local_backbone,local_embedding_dim,used_packet_model_name,used_packet_model_version,cross_agent_reuse,heavy_label,heavy_confidence,heavy_latency_ms,heavy_detector_mode
agent_1,1,heavy,,,,,resnet18,256,,,0,Person,0.8810703704062958,218.65860000252724,opencv_hog
agent_1,2,skipped,0.9858742952346802,Person,agent_1,1776424611.4381757,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,3,skipped,0.972741961479187,Person,agent_1,1776424611.4381757,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,4,skipped,0.95941561460495,Person,agent_1,1776424611.4381757,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,5,skipped,0.9580093622207642,Person,agent_1,1776424611.4381757,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,6,skipped,0.9481549859046936,Person,agent_1,1776424611.4381757,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,7,skipped,0.9494454860687256,Person,agent_1,1776424611.4381757,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,8,skipped,0.9639700651168824,Person,agent_1,1776424611.4381757,resnet18,256,resnet18,torchvision,0,,,,opencv_hog
agent_1,9,skipped,0.9594550728797911,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,10,skipped,0.9216527342796326,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,11,skipped,0.9157816171646118,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,12,skipped,0.9176263213157654,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,13,skipped,0.9171679615974426,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,14,skipped,0.9133201837539672,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,15,skipped,0.9163451790809632,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,16,skipped,0.9131747484207152,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,17,skipped,0.91267728805542,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,18,skipped,0.980540096759796,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,19,skipped,0.9813978672027588,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,20,skipped,0.9817752838134766,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,21,skipped,0.9776318669319152,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,22,skipped,0.9766355752944946,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,23,skipped,0.9724686741828918,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,24,skipped,0.9708337783813475,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,25,skipped,0.9696732759475708,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,26,skipped,0.9896600246429444,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,27,skipped,0.9891645908355712,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,28,skipped,0.9893419742584229,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,29,skipped,0.9864598512649536,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,30,skipped,0.9861799478530884,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,31,skipped,0.986533522605896,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,32,skipped,0.9844055771827698,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,33,skipped,0.984804391860962,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,34,skipped,0.9924041032791138,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,35,skipped,0.9906227588653564,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,36,skipped,0.9895046949386596,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,37,skipped,0.987755537033081,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,38,skipped,0.9891363382339478,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,39,skipped,0.9894863367080688,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,40,skipped,0.98973149061203,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,41,skipped,0.9896600246429444,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,42,skipped,0.9934503436088562,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,43,skipped,0.9936124682426452,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,44,skipped,0.991070032119751,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,45,skipped,0.9915067553520204,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,46,skipped,0.9921937584877014,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,47,skipped,0.9914498329162598,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,48,skipped,0.9913514852523804,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,49,skipped,0.991729974746704,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,50,skipped,0.9949463605880736,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,51,skipped,0.9948846101760864,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,52,skipped,0.9942814111709596,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,53,skipped,0.9931460618972778,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,54,skipped,0.993643045425415,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,55,skipped,0.9926701188087464,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,56,skipped,0.993141770362854,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,57,skipped,0.9920101165771484,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,58,skipped,0.9946177005767822,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,59,skipped,0.9949915409088136,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,60,skipped,0.9944369196891784,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,61,skipped,0.9949892163276672,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,62,skipped,0.994059681892395,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,63,skipped,0.993869125843048,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,64,skipped,0.9934096336364746,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,65,skipped,0.9938367009162904,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,66,skipped,0.9956060647964478,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,67,skipped,0.995450496673584,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,68,skipped,0.9953365325927734,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,69,skipped,0.995181679725647,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,70,skipped,0.9948775768280028,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,71,skipped,0.9944261908531188,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,72,skipped,0.9941718578338624,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,73,skipped,0.9937514066696168,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,74,skipped,0.9967279434204102,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,75,skipped,0.9961243271827698,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,76,skipped,0.994876742362976,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,77,skipped,0.9943649172782898,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,78,skipped,0.9947588443756104,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,79,skipped,0.9948602318763732,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_1,80,skipped,0.9947018027305604,Person,agent_2,1776424612.4101157,resnet18,256,mobilenet_v3_small,torchvision,1,,,,opencv_hog
agent_2,1,heavy,,,,,mobilenet_v3_small,256,,,0,Person,0.8810703704062958,1048.2149999879766,opencv_hog
agent_2,2,skipped,0.9534724950790404,Person,agent_1,1776424611.4381757,mobilenet_v3_small,256,resnet18,torchvision,1,,,,opencv_hog
agent_2,3,skipped,0.9532923102378844,Person,agent_1,1776424611.4381757,mobilenet_v3_small,256,resnet18,torchvision,1,,,,opencv_hog
agent_2,4,skipped,0.9527429342269896,Person,agent_1,1776424611.4381757,mobilenet_v3_small,256,resnet18,torchvision,1,,,,opencv_hog
agent_2,5,skipped,0.9512494802474976,Person,agent_1,1776424611.4381757,mobilenet_v3_small,256,resnet18,torchvision,1,,,,opencv_hog
agent_2,6,skipped,0.951409101486206,Person,agent_1,1776424611.4381757,mobilenet_v3_small,256,resnet18,torchvision,1,,,,opencv_hog
agent_2,7,skipped,0.949577808380127,Person,agent_1,1776424611.4381757,mobilenet_v3_small,256,resnet18,torchvision,1,,,,opencv_hog
agent_2,8,skipped,0.9497169256210328,Person,agent_1,1776424611.4381757,mobilenet_v3_small,256,resnet18,torchvision,1,,,,opencv_hog
agent_2,9,skipped,0.9512491226196288,Person,agent_1,1776424611.4381757,mobilenet_v3_small,256,resnet18,torchvision,1,,,,opencv_hog
agent_2,10,skipped,0.9897286891937256,Person,agent_1,1776424611.4381757,mobilenet_v3_small,256,resnet18,torchvision,1,,,,opencv_hog
